battle_id,date,pok1_id,pok2_id,pokemon_winner_id,trainer_winner_id,gym_id
2675,2025-05-24,892,266,266,511,10
2676,2025-07-25,892,766,766,5943,59
2677,2025-05-24,893,247,893,6620,19
2678,2025-09-17,893,750,893,6620,50
2679,2025-03-21,893,480,480,7506,25
2680,2025-09-29,894,299,894,9710,9
2681,2025-12-23,894,880,894,9710,61
2682,2025-05-30,894,290,894,9710,21
2683,2025-05-29,895,831,895,9890,36
2684,2025-07-08,895,808,808,4047,58
2685,2025-05-26,895,99,895,9890,51
2686,2025-12-23,896,1006,1006,9867,46
2687,2025-10-13,896,1189,1189,281,39
2688,2025-03-01,896,508,896,1372,29
2689,2025-04-27,897,324,324,9196,24
2690,2025-12-19,897,208,897,5355,51
2691,2025-12-19,897,60,897,5355,55
2692,2025-06-27,898,20,20,5340,43
2693,2025-05-28,898,696,696,2501,43
2694,2025-07-28,898,399,399,8678,6
2695,2025-11-01,899,813,813,493,23
2696,2025-09-20,899,767,767,3181,53
2697,2025-02-23,899,1041,1041,7287,25
2698,2025-10-21,900,1036,900,9197,35
2699,2025-02-02,900,481,481,7016,4
2700,2025-09-01,900,468,468,9352,55
2701,2025-10-15,901,315,315,4824,68
2702,2025-02-20,901,735,901,8211,9
2703,2025-11-18,901,730,901,8211,63
2704,2025-07-28,902,180,902,5209,41
2705,2025-07-12,902,1052,902,5209,29
2706,2025-02-28,902,1047,1047,3622,46
2707,2025-01-10,903,1165,1165,4822,48
2708,2025-11-27,903,28,28,6515,38
2709,2025-04-30,903,467,467,7961,39
2710,2025-04-20,904,631,904,7426,47
2711,2025-11-04,904,1199,904,7426,7
2712,2025-11-10,904,22,904,7426,65
2713,2025-07-18,905,325,325,5042,64
2714,2025-09-25,905,71,71,10762,29
2715,2025-03-18,905,839,839,6456,66
2716,2025-08-13,906,73,906,3426,58
2717,2025-09-19,906,355,906,3426,51
2718,2025-03-01,906,47,906,3426,42
2719,2025-06-24,907,870,870,8846,15
2720,2025-03-03,907,56,56,9017,2
2721,2025-03-13,907,313,313,2352,20
2722,2025-04-16,908,995,908,5222,5
2723,2025-01-09,908,549,549,9812,12
2724,2025-07-28,908,510,908,5222,40
2725,2025-04-01,909,82,82,6310,54
2726,2025-03-20,909,446,446,11512,52
2727,2025-04-17,909,356,356,11775,16
2728,2025-07-30,910,1161,1161,2185,67
2729,2025-07-27,910,354,910,11247,58
2730,2025-02-11,910,626,626,5489,27
2731,2025-05-23,911,252,252,7490,2
2732,2025-08-15,911,709,709,2560,24
2733,2025-08-04,911,315,315,4824,4
2734,2025-07-01,912,905,912,10087,35
2735,2025-04-24,912,1010,912,10087,49
2736,2025-05-19,912,785,912,10087,11
2737,2025-12-07,913,950,950,2219,16
2738,2025-03-25,913,587,587,10769,59
2739,2025-01-17,913,313,313,2352,54
2740,2025-09-21,914,931,931,6978,3
2741,2025-05-30,914,63,63,9254,36
2742,2025-06-03,914,762,762,7602,5
2743,2025-08-01,915,387,387,7606,7
2744,2025-03-21,915,996,996,10832,61
2745,2025-02-01,915,901,901,8211,54
2746,2025-05-09,916,786,786,9647,10
2747,2025-02-15,916,50,916,1568,36
2748,2025-03-09,916,1115,916,1568,48
2749,2025-06-11,917,157,157,990,21
2750,2025-09-08,917,453,453,4801,1
2751,2025-12-31,917,1103,917,3945,54
2752,2025-01-28,918,179,918,91,4
2753,2025-11-13,918,61,918,91,29
2754,2025-11-16,918,751,918,91,10
2755,2025-03-18,919,606,606,8562,14
2756,2025-03-01,919,1154,1154,619,25
2757,2025-08-25,919,540,540,6847,66
2758,2025-05-31,920,497,497,3448,12
2759,2025-01-23,920,380,380,4270,49
2760,2025-01-29,920,613,613,4474,65
2761,2025-10-16,921,683,921,3627,3
2762,2025-06-28,921,240,921,3627,23
2763,2025-09-12,921,257,921,3627,61
2764,2025-05-25,922,699,922,11674,61
2765,2025-09-12,922,758,922,11674,44
2766,2025-08-02,922,233,922,11674,4
2767,2025-10-09,923,32,923,8140,47
2768,2025-03-19,923,161,161,2430,3
2769,2025-12-28,923,754,754,257,41
2770,2025-11-07,924,317,924,236,15
2771,2025-11-13,924,273,273,6652,8
2772,2025-07-13,924,75,924,236,15
2773,2025-10-26,925,702,702,402,50
2774,2025-10-12,925,820,820,5409,51
2775,2025-01-24,925,1154,1154,619,55
2776,2025-06-03,926,587,926,8452,15
2777,2025-01-01,926,203,203,2707,56
2778,2025-09-29,926,789,789,2909,46
2779,2025-08-13,927,27,27,4533,14
2780,2025-04-12,927,752,752,7448,29
2781,2025-01-09,927,56,56,9017,25
2782,2025-06-29,928,123,928,3661,47
2783,2025-01-29,928,375,928,3661,24
2784,2025-03-30,928,500,500,3358,32
2785,2025-01-06,929,553,929,2012,55
2786,2025-07-14,929,170,170,947,9
2787,2025-04-06,929,1095,929,2012,34
2788,2025-08-04,930,754,930,9167,66
2789,2025-12-18,930,486,930,9167,14
2790,2025-11-27,930,65,930,9167,60
2791,2025-06-24,931,673,931,6978,24
2792,2025-04-18,931,424,931,6978,14
2793,2025-05-10,931,167,931,6978,10
2794,2025-03-14,932,813,813,493,60
2795,2025-01-13,932,200,200,4560,45
2796,2025-02-27,932,352,352,5305,14
2797,2025-12-24,933,849,933,6214,65
2798,2025-05-07,933,973,933,6214,43
2799,2025-10-21,933,410,933,6214,24
2800,2025-04-08,934,1049,1049,2938,33
2801,2025-07-26,934,687,934,7414,35
2802,2025-08-18,934,897,934,7414,8
2803,2025-09-18,935,443,443,10887,56
2804,2025-02-18,935,613,613,4474,26
2805,2025-05-18,935,721,935,10505,68
2806,2025-10-16,936,1078,1078,6399,34
2807,2025-06-15,936,375,936,5918,35
2808,2025-01-27,936,307,307,7752,31
2809,2025-07-14,937,1166,1166,6775,38
2810,2025-06-10,937,395,937,312,20
2811,2025-04-14,937,1039,937,312,34
2812,2025-10-22,938,805,938,6852,35
2813,2025-11-17,938,158,938,6852,27
2814,2025-10-28,938,1035,938,6852,10
2815,2025-01-17,939,434,939,2613,14
2816,2025-11-09,939,137,137,6872,48
2817,2025-07-05,939,1111,939,2613,8
2818,2025-07-31,940,594,594,2896,38
2819,2025-06-28,940,848,940,2061,9
2820,2025-07-15,940,722,940,2061,57
2821,2025-09-21,941,375,375,5183,28
2822,2025-10-09,941,443,443,10887,35
2823,2025-02-03,941,1172,1172,1321,47
2824,2025-02-23,942,1123,1123,3258,26
2825,2025-02-22,942,1028,1028,456,33
2826,2025-10-17,942,676,676,9541,57
2827,2025-02-09,943,394,943,10806,52
2828,2025-01-27,943,194,943,10806,20
2829,2025-06-26,943,923,943,10806,35
2830,2025-07-30,944,802,944,8655,23
2831,2025-05-19,944,644,944,8655,2
2832,2025-11-20,944,171,944,8655,62
2833,2025-06-12,945,358,945,11604,28
2834,2025-10-30,945,227,945,11604,29
2835,2025-04-07,945,572,945,11604,2
2836,2025-08-16,946,654,946,7455,56
2837,2025-04-13,946,550,550,8916,30
2838,2025-08-19,946,749,946,7455,32
2839,2025-03-05,947,866,866,2263,45
2840,2025-04-10,947,343,947,1243,13
2841,2025-04-10,947,89,947,1243,3
2842,2025-12-30,948,189,189,10793,35
2843,2025-11-24,948,1123,1123,3258,10
2844,2025-12-30,948,1104,1104,2190,60
2845,2025-01-11,949,485,949,2254,16
2846,2025-12-17,949,103,103,3608,39
2847,2025-10-23,949,1167,1167,11652,2
2848,2025-01-05,950,1181,950,2219,12
2849,2025-07-26,950,1098,950,2219,37
2850,2025-05-05,950,870,870,8846,64
2851,2025-01-18,951,498,951,8912,22
2852,2025-09-28,951,894,951,8912,50
2853,2025-08-09,951,1162,951,8912,43
2854,2025-03-20,952,86,952,733,50
2855,2025-06-08,952,311,952,733,35
2856,2025-11-10,952,607,607,1321,42
2857,2025-03-30,953,223,953,3114,39
2858,2025-11-15,953,264,953,3114,19
2859,2025-05-07,953,756,953,3114,19
2860,2025-03-17,954,257,954,7685,7
2861,2025-11-20,954,309,309,11296,16
2862,2025-09-12,954,742,954,7685,31
2863,2025-01-27,955,570,955,6035,55
2864,2025-05-31,955,1040,955,6035,24
2865,2025-11-01,955,227,955,6035,25
2866,2025-04-20,956,56,956,6293,31
2867,2025-06-30,956,619,956,6293,38
2868,2025-10-01,956,763,956,6293,33
2869,2025-04-27,957,959,959,3973,50
2870,2025-02-07,957,1103,957,11386,51
2871,2025-07-23,957,737,957,11386,29
2872,2025-07-07,958,243,958,7596,55
2873,2025-05-04,958,570,958,7596,65
2874,2025-05-12,958,346,958,7596,21
2875,2025-07-30,959,285,959,3973,40
2876,2025-10-17,959,888,959,3973,4
2877,2025-05-27,959,1047,959,3973,38
2878,2025-09-01,960,210,960,957,32
2879,2025-12-23,960,378,960,957,15
2880,2025-02-17,960,886,960,957,19
2881,2025-11-05,961,593,961,4012,29
2882,2025-04-09,961,535,961,4012,18
2883,2025-07-16,961,927,961,4012,33
2884,2025-07-30,962,1203,962,8481,68
2885,2025-08-07,962,441,962,8481,34
2886,2025-05-20,962,773,962,8481,18
2887,2025-05-04,963,234,963,3507,33
2888,2025-10-01,963,755,963,3507,11
2889,2025-11-12,963,715,963,3507,56
2890,2025-05-03,964,551,964,9404,19
2891,2025-03-25,964,646,964,9404,10
2892,2025-06-01,964,601,964,9404,25
2893,2025-10-19,965,165,165,6781,36
2894,2025-12-30,965,70,965,5208,22
2895,2025-01-22,965,58,965,5208,29
2896,2025-07-10,966,775,775,11677,7
2897,2025-04-26,966,811,966,1273,49
2898,2025-05-03,966,175,966,1273,9
2899,2025-04-01,967,618,967,8876,56
2900,2025-04-09,967,336,967,8876,59
2901,2025-10-14,967,1153,967,8876,13
2902,2025-05-23,968,577,968,9052,30
2903,2025-07-24,968,75,968,9052,19
2904,2025-09-08,968,13,13,10203,15
2905,2025-12-26,969,34,969,1879,27
2906,2025-01-24,969,1116,969,1879,33
2907,2025-10-27,969,1201,969,1879,13
2908,2025-05-25,970,752,752,7448,64
2909,2025-12-23,970,164,164,4115,58
2910,2025-11-11,970,921,921,3627,67
2911,2025-06-21,971,485,971,9241,6
2912,2025-10-07,971,214,971,9241,50
2913,2025-03-06,971,1140,971,9241,7
2914,2025-03-02,972,558,558,7925,53
2915,2025-06-23,972,701,701,4944,65
2916,2025-12-25,972,710,710,7296,25
2917,2025-01-11,973,98,973,684,17
2918,2025-12-29,973,378,378,11452,52
2919,2025-06-07,973,589,589,73,39
2920,2025-05-12,974,981,974,11324,28
2921,2025-10-27,974,1180,974,11324,25
2922,2025-02-07,974,798,974,11324,57
2923,2025-02-09,975,1004,1004,1841,23
2924,2025-10-22,975,97,975,205,14
2925,2025-02-09,975,990,990,555,27
2926,2025-07-07,976,266,266,511,44
2927,2025-04-29,976,711,711,11808,27
2928,2025-07-23,976,517,976,10399,66
2929,2025-03-27,977,831,977,5303,65
2930,2025-11-02,977,763,977,5303,41
2931,2025-12-31,977,309,309,11296,67
2932,2025-01-09,978,361,978,2757,64
2933,2025-11-19,978,310,978,2757,47
2934,2025-10-03,978,917,917,3945,11
2935,2025-12-11,979,274,274,5638,61
2936,2025-09-24,979,680,680,7069,59
2937,2025-09-23,979,1146,979,8533,49
2938,2025-12-24,980,1061,1061,1301,63
2939,2025-11-25,980,703,980,10387,52
2940,2025-04-08,980,78,980,10387,39
2941,2025-06-15,981,1038,1038,10350,54
2942,2025-04-30,981,171,171,6742,50
2943,2025-05-29,981,8,8,378,38
2944,2025-05-28,982,712,982,2562,59
2945,2025-12-15,982,269,982,2562,54
2946,2025-03-03,982,380,380,4270,23
2947,2025-01-22,983,114,114,5897,17
2948,2025-10-05,983,657,657,2764,3
2949,2025-11-15,983,1121,1121,3817,38
2950,2025-01-29,984,1141,1141,9094,66
2951,2025-05-27,984,287,287,2108,40
2952,2025-02-11,984,952,952,733,44
2953,2025-06-04,985,799,985,7933,37
2954,2025-07-29,985,343,985,7933,6
2955,2025-02-28,985,526,985,7933,28
2956,2025-07-05,986,655,655,7623,36
2957,2025-07-06,986,171,171,6742,26
2958,2025-08-28,986,281,281,9746,16
2959,2025-12-20,987,520,520,2552,15
2960,2025-07-03,987,1060,1060,9793,56
2961,2025-01-26,987,862,862,6188,34
2962,2025-12-01,988,689,988,2873,16
2963,2025-05-29,988,925,988,2873,67
2964,2025-10-01,988,381,988,2873,43
2965,2025-01-04,989,1023,1023,6188,45
2966,2025-02-07,989,1013,1013,6504,59
2967,2025-02-09,989,1095,989,4648,61
2968,2025-09-07,990,198,990,555,12
2969,2025-09-23,990,860,990,555,56
2970,2025-03-16,990,268,990,555,47
2971,2025-08-13,991,82,82,6310,36
2972,2025-09-21,991,823,823,3677,38
2973,2025-01-19,991,565,565,5047,52
2974,2025-12-11,992,124,124,243,35
2975,2025-06-20,992,210,210,6509,34
2976,2025-03-10,992,749,749,7513,4
2977,2025-08-20,993,452,452,11037,66
2978,2025-10-04,993,998,998,7538,57
2979,2025-09-12,993,836,836,7516,21
2980,2025-05-04,994,576,576,8779,57
2981,2025-04-14,994,55,994,529,31
2982,2025-01-12,994,516,994,529,16
2983,2025-05-01,995,1169,1169,2747,29
2984,2025-01-18,995,1028,1028,456,14
2985,2025-03-01,995,517,517,6367,62
2986,2025-05-16,996,512,996,10832,47
2987,2025-07-24,996,739,739,2544,8
2988,2025-10-23,996,1187,1187,1801,22
2989,2025-09-10,997,1146,1146,9893,48
2990,2025-03-27,997,810,810,7955,63
2991,2025-01-27,997,776,776,10042,32
2992,2025-12-29,998,349,998,7538,28
2993,2025-09-23,998,545,545,3044,45
2994,2025-02-09,998,896,998,7538,32
2995,2025-01-10,999,703,703,8105,42
2996,2025-05-06,999,421,421,3947,47
2997,2025-06-26,999,261,261,3886,37
2998,2025-12-16,1000,822,822,819,42
2999,2025-02-20,1000,753,1000,10921,47
3000,2025-12-05,1000,178,1000,10921,4
3001,2025-04-20,1001,1200,1200,10188,22
3002,2025-05-22,1001,937,1001,9258,43
3003,2025-10-04,1001,960,960,957,51
3004,2025-08-09,1002,1162,1162,2309,41
3005,2025-06-07,1002,521,521,7653,36
3006,2025-08-15,1002,810,810,7955,45
3007,2025-12-23,1003,68,1003,455,43
3008,2025-09-13,1003,1015,1003,455,17
3009,2025-12-02,1003,575,575,1179,34
3010,2025-04-21,1004,1060,1004,1841,23
3011,2025-04-14,1004,1131,1004,1841,8
3012,2025-11-11,1004,529,529,11357,5
3013,2025-03-17,1005,790,1005,11066,56
3014,2025-02-17,1005,843,843,4480,27
3015,2025-12-18,1005,466,466,3243,34
3016,2025-09-09,1006,926,926,8452,14
3017,2025-08-31,1006,1018,1006,9867,25
3018,2025-05-20,1006,554,1006,9867,62
3019,2025-01-08,1007,1092,1092,4232,48
3020,2025-07-05,1007,770,770,4211,50
3021,2025-08-30,1007,1029,1029,1901,46
3022,2025-08-25,1008,250,1008,559,32
3023,2025-12-04,1008,510,510,9398,46
3024,2025-05-27,1008,1070,1070,3295,13
3025,2025-12-08,1009,1021,1021,1621,41
3026,2025-08-31,1009,453,1009,115,60
3027,2025-11-05,1009,797,1009,115,5
3028,2025-03-29,1010,485,485,6586,42
3029,2025-11-12,1010,546,546,4411,36
3030,2025-07-23,1010,662,662,3976,53
3031,2025-03-28,1011,704,1011,10716,17
3032,2025-04-29,1011,514,1011,10716,67
3033,2025-11-24,1011,590,590,4914,47
3034,2025-09-11,1012,1074,1074,11051,59
3035,2025-08-20,1012,1191,1191,7030,8
3036,2025-09-26,1012,958,958,7596,5
3037,2025-01-29,1013,952,952,733,1
3038,2025-09-15,1013,1201,1201,11081,55
3039,2025-08-16,1013,1047,1047,3622,35
3040,2025-12-06,1014,388,1014,11396,52
3041,2025-03-10,1014,838,1014,11396,56
3042,2025-03-24,1014,185,1014,11396,34
3043,2025-11-29,1015,323,323,4519,38
3044,2025-05-25,1015,765,765,8670,1
3045,2025-10-26,1015,1040,1040,8279,52
3046,2025-11-06,1016,307,307,7752,31
3047,2025-05-19,1016,589,589,73,18
3048,2025-12-16,1016,283,1016,3347,49
3049,2025-05-13,1017,676,676,9541,6
3050,2025-07-23,1017,616,616,4010,2
3051,2025-06-23,1017,1062,1062,4543,11
3052,2025-01-29,1018,899,1018,11710,29
3053,2025-09-28,1018,1175,1175,2784,51
3054,2025-12-05,1018,57,1018,11710,53
3055,2025-08-28,1019,106,106,6067,49
3056,2025-01-23,1019,171,171,6742,63
3057,2025-10-24,1019,601,601,10261,17
3058,2025-10-24,1020,803,803,8024,52
3059,2025-10-29,1020,1163,1163,5825,23
3060,2025-07-03,1020,935,935,10505,21
3061,2025-03-03,1021,1104,1021,1621,28
3062,2025-11-05,1021,370,1021,1621,15
3063,2025-12-16,1021,924,1021,1621,62
3064,2025-12-30,1022,934,934,7414,12
3065,2025-09-23,1022,675,675,1806,63
3066,2025-11-15,1022,76,76,5164,55
3067,2025-03-19,1023,653,653,9831,30
3068,2025-05-06,1023,400,400,6049,27
3069,2025-01-02,1023,360,360,5715,43
3070,2025-05-16,1024,62,1024,5556,46
3071,2025-07-10,1024,393,1024,5556,39
3072,2025-06-28,1024,1071,1071,10737,25
3073,2025-05-11,1025,123,1025,8997,2
3074,2025-06-09,1025,1163,1025,8997,61
3075,2025-02-17,1025,740,1025,8997,55
3076,2025-04-29,1026,618,1026,7888,29
3077,2025-03-19,1026,930,930,9167,35
3078,2025-12-05,1026,1022,1026,7888,61
3079,2025-11-16,1027,83,83,6648,11
3080,2025-05-26,1027,97,1027,2327,26
3081,2025-04-04,1027,220,1027,2327,19
3082,2025-09-13,1028,429,429,4091,37
3083,2025-01-27,1028,371,1028,456,7
3084,2025-01-02,1028,74,1028,456,12
3085,2025-10-29,1029,407,1029,1901,35
3086,2025-04-23,1029,1191,1191,7030,65
3087,2025-07-14,1029,798,1029,1901,53
3088,2025-09-17,1030,1120,1030,4311,48
3089,2025-03-21,1030,949,1030,4311,44
3090,2025-11-14,1030,367,1030,4311,16
3091,2025-11-27,1031,114,114,5897,42
3092,2025-11-30,1031,473,473,843,25
3093,2025-02-15,1031,898,898,10120,63
3094,2025-10-08,1032,208,1032,8767,38
3095,2025-11-07,1032,630,630,9311,4
3096,2025-02-09,1032,890,1032,8767,35
3097,2025-10-06,1033,1070,1070,3295,15
3098,2025-10-19,1033,938,938,6852,9
3099,2025-05-19,1033,1071,1071,10737,22
3100,2025-11-14,1034,347,347,3470,51
3101,2025-09-05,1034,766,766,5943,40
3102,2025-09-24,1034,264,1034,11793,65
3103,2025-11-27,1035,756,756,6914,1
3104,2025-06-28,1035,955,955,6035,12
3105,2025-10-28,1035,534,534,10177,16
3106,2025-06-27,1036,48,48,1804,47
3107,2025-10-19,1036,1196,1196,2250,53
3108,2025-08-06,1036,291,1036,1832,21
3109,2025-03-24,1037,1151,1151,6061,49
3110,2025-06-12,1037,493,493,4207,46
3111,2025-03-07,1037,453,453,4801,59
3112,2025-09-18,1038,352,352,5305,11
3113,2025-12-11,1038,837,837,1758,11
3114,2025-05-24,1038,623,1038,10350,48
3115,2025-12-27,1039,309,309,11296,14
3116,2025-11-17,1039,86,86,2367,60
3117,2025-06-09,1039,968,968,9052,66
3118,2025-08-03,1040,813,1040,8279,16
3119,2025-12-30,1040,877,1040,8279,33
3120,2025-09-29,1040,1071,1071,10737,62
3121,2025-05-02,1041,753,1041,7287,50
3122,2025-08-25,1041,328,328,6903,22
3123,2025-09-01,1041,793,793,2481,46
3124,2025-01-27,1042,386,386,3893,45
3125,2025-05-10,1042,1160,1160,7921,43
3126,2025-09-05,1042,555,1042,11354,15
3127,2025-02-04,1043,643,1043,4085,42
3128,2025-03-26,1043,806,806,5699,13
3129,2025-02-19,1043,1061,1061,1301,26
3130,2025-06-05,1044,327,327,4781,49
3131,2025-10-27,1044,1053,1053,10273,46
3132,2025-09-26,1044,113,113,1388,49
3133,2025-06-23,1045,614,1045,10011,10
3134,2025-10-01,1045,1194,1194,950,5
3135,2025-11-11,1045,762,762,7602,5
3136,2025-05-11,1046,955,955,6035,61
3137,2025-06-16,1046,938,1046,11801,50
3138,2025-01-06,1046,1214,1214,2536,44
3139,2025-07-16,1047,784,1047,3622,8
3140,2025-02-27,1047,302,1047,3622,58
3141,2025-09-20,1047,1078,1078,6399,6
3142,2025-07-26,1048,1194,1194,950,56
3143,2025-07-01,1048,42,1048,8362,52
3144,2025-05-19,1048,351,1048,8362,15
3145,2025-12-20,1049,500,500,3358,21
3146,2025-08-26,1049,1042,1049,2938,50
3147,2025-01-17,1049,312,312,3352,30
3148,2025-02-06,1050,824,1050,2039,46
3149,2025-11-17,1050,3,1050,2039,11
3150,2025-02-12,1050,251,1050,2039,53
3151,2025-01-29,1051,149,149,2403,45
3152,2025-05-24,1051,426,426,10766,6
3153,2025-09-03,1051,350,1051,10812,9
3154,2025-01-06,1052,978,1052,61,34
3155,2025-11-18,1052,157,157,990,49
3156,2025-03-04,1052,793,793,2481,20
3157,2025-07-30,1053,1202,1053,10273,48
3158,2025-05-20,1053,494,1053,10273,25
3159,2025-08-27,1053,372,1053,10273,49
3160,2025-06-13,1054,972,1054,2114,4
3161,2025-06-18,1054,669,1054,2114,46
3162,2025-12-14,1054,333,1054,2114,38
3163,2025-07-15,1055,371,1055,9846,43
3164,2025-01-07,1055,144,1055,9846,55
3165,2025-04-27,1055,143,1055,9846,63
3166,2025-03-21,1056,298,1056,7146,39
3167,2025-10-27,1056,942,1056,7146,17
3168,2025-10-04,1056,738,1056,7146,42
3169,2025-05-16,1057,308,1057,7953,63
3170,2025-04-14,1057,1168,1057,7953,59
3171,2025-08-21,1057,583,1057,7953,59
3172,2025-03-22,1058,6,1058,2691,55
3173,2025-03-08,1058,1053,1058,2691,50
3174,2025-12-11,1058,1190,1058,2691,18
3175,2025-04-01,1059,158,1059,3258,63
3176,2025-03-16,1059,130,1059,3258,66
3177,2025-07-10,1059,825,1059,3258,17
3178,2025-12-14,1060,247,247,11854,16
3179,2025-01-26,1060,281,281,9746,60
3180,2025-04-20,1060,165,165,6781,68
3181,2025-05-01,1061,332,1061,1301,39
3182,2025-05-07,1061,622,1061,1301,29
3183,2025-03-19,1061,547,1061,1301,41
3184,2025-02-28,1062,1093,1062,4543,25
3185,2025-10-03,1062,235,1062,4543,60
3186,2025-06-02,1062,458,458,6621,51
3187,2025-01-15,1063,230,1063,2593,31
3188,2025-01-15,1063,942,1063,2593,43
3189,2025-04-29,1063,229,1063,2593,16
3190,2025-05-22,1064,1200,1064,2688,7
3191,2025-12-25,1064,960,960,957,13
3192,2025-02-10,1064,646,1064,2688,37
3193,2025-05-10,1065,410,1065,6244,35
3194,2025-05-21,1065,937,1065,6244,61
3195,2025-11-13,1065,456,1065,6244,9
3196,2025-11-03,1066,667,1066,10213,37
3197,2025-09-16,1066,181,1066,10213,27
3198,2025-10-11,1066,884,1066,10213,11
3199,2025-11-18,1067,458,458,6621,41
3200,2025-03-16,1067,862,862,6188,61
3201,2025-11-15,1067,63,1067,2291,42
3202,2025-11-16,1068,625,1068,11810,46
3203,2025-11-19,1068,861,861,2569,58
3204,2025-07-05,1068,131,1068,11810,45
3205,2025-02-12,1069,630,1069,4303,25
3206,2025-05-23,1069,392,1069,4303,30
3207,2025-05-26,1069,242,1069,4303,15
3208,2025-05-14,1070,615,1070,3295,27
3209,2025-04-16,1070,530,1070,3295,30
3210,2025-09-16,1070,743,1070,3295,53
3211,2025-11-21,1071,687,1071,10737,52
3212,2025-09-14,1071,787,1071,10737,8
3213,2025-01-28,1071,417,1071,10737,1
3214,2025-08-10,1072,1153,1072,6810,49
3215,2025-08-27,1072,139,139,7746,68
3216,2025-04-02,1072,70,1072,6810,21
3217,2025-07-21,1073,174,1073,4451,26
3218,2025-02-23,1073,1051,1073,4451,44
3219,2025-11-03,1073,461,1073,4451,28
3220,2025-01-18,1074,169,169,2171,14
3221,2025-12-28,1074,820,1074,11051,32
3222,2025-07-21,1074,1145,1145,11516,50
3223,2025-10-20,1075,1033,1075,2830,43
3224,2025-12-12,1075,902,1075,2830,63
3225,2025-03-29,1075,1200,1200,10188,62
3226,2025-10-22,1076,831,1076,4623,60
3227,2025-07-05,1076,967,967,8876,47
3228,2025-09-03,1076,205,1076,4623,58
3229,2025-08-17,1077,256,1077,5432,22
3230,2025-03-04,1077,1207,1207,9864,31
3231,2025-04-07,1077,482,1077,5432,34
3232,2025-05-04,1078,1208,1208,9968,34
3233,2025-03-21,1078,765,765,8670,36
3234,2025-01-09,1078,974,974,11324,13
3235,2025-06-02,1079,1096,1079,11856,67
3236,2025-11-22,1079,379,1079,11856,64
3237,2025-11-12,1079,119,1079,11856,42
3238,2025-08-30,1080,852,1080,9152,62
3239,2025-02-08,1080,647,1080,9152,6
3240,2025-03-11,1080,338,1080,9152,42
3241,2025-06-14,1081,933,933,6214,26
3242,2025-07-12,1081,757,757,9030,29
3243,2025-08-15,1081,830,830,6317,29
3244,2025-04-24,1082,905,1082,6355,16
3245,2025-11-10,1082,240,1082,6355,39
3246,2025-02-22,1082,778,778,347,7
3247,2025-06-28,1083,633,1083,1166,21
3248,2025-05-23,1083,984,1083,1166,51
3249,2025-12-22,1083,426,1083,1166,13
3250,2025-05-15,1084,726,726,4433,18
3251,2025-12-11,1084,500,500,3358,27
3252,2025-11-08,1084,157,157,990,27
3253,2025-03-28,1085,469,469,3289,15
3254,2025-06-17,1085,730,1085,3208,42
3255,2025-02-27,1085,62,1085,3208,56
3256,2025-05-13,1086,737,737,8482,60
3257,2025-08-31,1086,181,1086,3768,59
3258,2025-07-10,1086,239,1086,3768,49
3259,2025-09-20,1087,1157,1157,6497,55
3260,2025-11-24,1087,715,1087,2079,56
3261,2025-10-22,1087,11,11,9231,26
3262,2025-05-26,1088,936,936,5918,6
3263,2025-10-25,1088,393,393,10367,36
3264,2025-03-04,1088,905,1088,4922,33
3265,2025-07-17,1089,616,1089,3895,67
3266,2025-07-30,1089,50,1089,3895,5
3267,2025-08-02,1089,405,1089,3895,67
3268,2025-12-30,1090,645,645,3311,18
3269,2025-11-12,1090,479,479,10466,29
3270,2025-08-04,1090,966,966,1273,42
3271,2025-08-07,1091,118,1091,7559,14
3272,2025-01-30,1091,331,1091,7559,27
3273,2025-11-29,1091,1141,1091,7559,8
3274,2025-08-31,1092,1155,1092,4232,32
3275,2025-10-29,1092,419,1092,4232,30
3276,2025-07-31,1092,950,950,2219,39
3277,2025-04-15,1093,32,32,2526,4
3278,2025-10-04,1093,214,214,4132,53
3279,2025-06-20,1093,532,532,6706,58
3280,2025-09-23,1094,1067,1067,2291,67
3281,2025-09-04,1094,756,1094,1256,5
3282,2025-09-22,1094,963,963,3507,44
3283,2025-11-09,1095,351,351,2640,17
3284,2025-05-18,1095,157,157,990,2
3285,2025-07-22,1095,1135,1135,6096,42
3286,2025-12-10,1096,157,1096,4495,48
3287,2025-12-24,1096,474,474,10757,42
3288,2025-12-22,1096,776,776,10042,8
3289,2025-12-20,1097,204,204,6051,46
3290,2025-03-13,1097,754,754,257,53
3291,2025-09-30,1097,619,619,5031,50
3292,2025-05-24,1098,429,429,4091,61
3293,2025-05-15,1098,843,843,4480,21
3294,2025-01-26,1098,221,1098,8721,13
3295,2025-01-31,1099,219,1099,9879,14
3296,2025-06-15,1099,515,1099,9879,57
3297,2025-05-22,1099,559,1099,9879,62
3298,2025-09-24,1100,802,802,9206,26
3299,2025-06-01,1100,889,889,1964,66
3300,2025-10-03,1100,970,1100,1603,56
3301,2025-03-03,1101,1201,1201,11081,40
3302,2025-08-08,1101,442,1101,6421,65
3303,2025-09-08,1101,628,628,8862,43
3304,2025-07-18,1102,841,1102,354,2
3305,2025-12-10,1102,587,587,10769,17
3306,2025-09-26,1102,158,1102,354,17
3307,2025-02-13,1103,1043,1043,4085,32
3308,2025-07-31,1103,875,875,122,26
3309,2025-12-29,1103,954,954,7685,35
3310,2025-05-19,1104,352,352,5305,58
